Target	Mean
ADA.ENST00000372874.1	39.49791290613718
ADA.ENST00000372874.10	287.97538690252736
ADA.ENST00000372874.11	272.9575281335737
ADA.ENST00000372874.12	135.6731463519856
ADA.ENST00000372874.2	164.26007576173305
ADA.ENST00000372874.3	177.94248978700358
ADA.ENST00000372874.4	236.03837318411553
ADA.ENST00000372874.5	179.3311725108304
ADA.ENST00000372874.6	238.05405214981943
ADA.ENST00000372874.7	147.1574464783394
ADA.ENST00000372874.8	220.33164742057775
ADA.ENST00000372874.9	209.4279106498195
ADAM17.ENST00000310823.1	135.34294150902522
ADAM17.ENST00000310823.10	150.13135868411553
ADAM17.ENST00000310823.11	246.4892646823105
ADAM17.ENST00000310823.12	227.96437966967548
ADAM17.ENST00000310823.13	147.84495812815888
ADAM17.ENST00000310823.14	378.3326283682313
ADAM17.ENST00000310823.15	232.9315467707581
ADAM17.ENST00000310823.16	157.87278995487372
ADAM17.ENST00000310823.17	175.45682227978338
ADAM17.ENST00000310823.18	165.25696750902517
ADAM17.ENST00000310823.19	202.65608688447645
ADAM17.ENST00000310823.2	160.6130210090256
ADAM17.ENST00000310823.3	239.93972507400713
ADAM17.ENST00000310823.4	219.9734164530684
ADAM17.ENST00000310823.5	205.14625235379052
ADAM17.ENST00000310823.6	272.35836431768917
ADAM17.ENST00000310823.7	170.90449437364623
ADAM17.ENST00000310823.8	177.54640426714795
ADAM17.ENST00000310823.9	196.507307935018
AICDA.ENST00000229335.1	145.23517275992774
AICDA.ENST00000229335.2	235.95149683935014
AICDA.ENST00000229335.3	180.02262334476532
AICDA.ENST00000229335.4	166.30824045306855
AICDA.ENST00000229335.5	133.89775900180513
AIRE.ENST00000291582.1	54.373783989169645
AIRE.ENST00000291582.10	100.28743007039724
AIRE.ENST00000291582.11	148.4306918862816
AIRE.ENST00000291582.12	36.18949529602888
AIRE.ENST00000291582.13	142.94025854151622
AIRE.ENST00000291582.14	82.26089389169672
AIRE.ENST00000291582.2	150.93459273646206
AIRE.ENST00000291582.3	125.06944216606492
AIRE.ENST00000291582.4	89.29124791335737
AIRE.ENST00000291582.5	245.22852304512642
AIRE.ENST00000291582.6	187.04192706498208
AIRE.ENST00000291582.7	89.71046931407939
AIRE.ENST00000291582.8	133.775043169675
AIRE.ENST00000291582.9	78.61196803610103
ANO1.ENST00000355303.1	62.50328959025271
ANO1.ENST00000355303.10	143.84554664981954
ANO1.ENST00000355303.11	180.57671480144398
ANO1.ENST00000355303.12	246.40831647833915
ANO1.ENST00000355303.13	62.18542830505411
ANO1.ENST00000355303.14	158.77365638808666
ANO1.ENST00000355303.15	180.43724505415148
ANO1.ENST00000355303.16	182.02570983574014
ANO1.ENST00000355303.17	157.91316879783386
ANO1.ENST00000355303.18	257.26708296389904
ANO1.ENST00000355303.19	136.06669199097468
ANO1.ENST00000355303.2	187.7875309765343
ANO1.ENST00000355303.20	84.6664440433212
ANO1.ENST00000355303.21	217.32158596389888
ANO1.ENST00000355303.22	317.74223351444016
ANO1.ENST00000355303.23	294.3604901371847
ANO1.ENST00000355303.24	252.01101673104696
ANO1.ENST00000355303.25	245.91193056137163
ANO1.ENST00000355303.26	159.2674669584835
ANO1.ENST00000355303.3	302.440506895307
ANO1.ENST00000355303.4	194.7160685722021
ANO1.ENST00000355303.5	113.68194276714806
ANO1.ENST00000355303.6	161.52849152707583
ANO1.ENST00000355303.7	165.24341975270744
ANO1.ENST00000355303.8	117.73487716245486
ANO1.ENST00000355303.9	148.01497630866427
BACH2.ENST00000257749.6	262.15203477978366
BACH2.ENST00000257749.7	221.36892494584833
BACH2.ENST00000257749.8	177.0986733880866
BACH2.ENST00000257749.9	275.86316416426
BTK.ENST00000308731.10	119.31641931588439
BTK.ENST00000308731.11	219.66780147653435
BTK.ENST00000308731.12	166.52330936281578
BTK.ENST00000308731.13	238.47443652527093
BTK.ENST00000308731.14	134.55596723646192
BTK.ENST00000308731.15	111.4026607906137
BTK.ENST00000308731.16	109.8310582129964
BTK.ENST00000308731.17	189.543260102888
BTK.ENST00000308731.18	118.46096716064986
BTK.ENST00000308731.19	182.01199979602893
BTK.ENST00000308731.2	165.54350178880847
BTK.ENST00000308731.3	159.94192514620954
BTK.ENST00000308731.4	168.34234974548727
BTK.ENST00000308731.5	123.29988410830309
BTK.ENST00000308731.6	185.4963473429601
BTK.ENST00000308731.7	232.05242740072194
BTK.ENST00000308731.8	166.99283771480137
BTK.ENST00000308731.9	92.30732503068594
CARD9.ENST00000371732.10	153.93369433212996
CARD9.ENST00000371732.11	128.7855073086643
CARD9.ENST00000371732.12	113.33923143140794
CARD9.ENST00000371732.13	258.3625423971119
CARD9.ENST00000371732.2	150.15375509566772
CARD9.ENST00000371732.3	101.16115051444048
CARD9.ENST00000371732.4	116.56733922021654
CARD9.ENST00000371732.5	184.46098459566775
CARD9.ENST00000371732.6	185.35305849277978
CARD9.ENST00000371732.7	224.78886642599278
CARD9.ENST00000371732.8	155.54355757581232
CARD9.ENST00000371732.9	83.63397024368221
CASP8.ENST00000673742.2	272.92627187184155
CASP8.ENST00000673742.3	313.5615093519856
CASP8.ENST00000673742.4	218.70276775992792
CASP8.ENST00000673742.5	163.4834263140795
CASP8.ENST00000673742.6	179.70112251805054
CASP8.ENST00000673742.7	260.1580638411553
CASP8.ENST00000673742.8	228.2163470758122
CASP8.ENST00000673742.9	281.428573350181
CD3G.ENST00000532917.1	165.9636649205778
CD3G.ENST00000532917.2	176.57188825631755
CD3G.ENST00000532917.3	241.20350195306855
CD3G.ENST00000532917.4	251.7871276263536
CD3G.ENST00000532917.5	144.9972294675091
CD3G.ENST00000532917.6	150.7920299927799
CD40LG.ENST00000370629.1	144.64299521660664
CD40LG.ENST00000370629.2	103.00475375270757
CD40LG.ENST00000370629.3	161.0956678646208
CD40LG.ENST00000370629.4	128.11371842599266
CD40LG.ENST00000370629.5	180.2268943357401
COG6.ENST00000455146.1	122.13244584657038
COG6.ENST00000455146.10	219.51213948375477
COG6.ENST00000455146.11	134.22145758122744
COG6.ENST00000455146.12	181.38612290974734
COG6.ENST00000455146.13	144.01272792418771
COG6.ENST00000455146.14	190.6393887725631
COG6.ENST00000455146.15	167.50832268411529
COG6.ENST00000455146.16	134.90657577617333
COG6.ENST00000455146.17	182.36216878880853
COG6.ENST00000455146.18	124.2380615234658
COG6.ENST00000455146.19	173.62185958303266
COG6.ENST00000455146.2	185.36737270397117
COG6.ENST00000455146.3	197.8510194638989
COG6.ENST00000455146.4	161.49402464440428
COG6.ENST00000455146.5	184.2326893519856
COG6.ENST00000455146.6	166.17764373465693
COG6.ENST00000455146.7	146.59182568411558
COG6.ENST00000455146.8	151.02967662454867
COG6.ENST00000455146.9	248.05685894223762
COL7A1.ENST00000681320.10	230.427513467509
COL7A1.ENST00000681320.100	183.18829292960282
COL7A1.ENST00000681320.101	239.698091806859
COL7A1.ENST00000681320.102	199.853049265343
COL7A1.ENST00000681320.103	201.6562515884474
COL7A1.ENST00000681320.104	103.41750141335741
COL7A1.ENST00000681320.105	103.3477050126353
COL7A1.ENST00000681320.106	222.9659296028884
COL7A1.ENST00000681320.107	160.49216675992778
COL7A1.ENST00000681320.108	154.41209727256313
COL7A1.ENST00000681320.109	132.6344765487366
COL7A1.ENST00000681320.11	238.685438196751
COL7A1.ENST00000681320.110	153.00858855595655
COL7A1.ENST00000681320.111	71.69225384115518
COL7A1.ENST00000681320.112	150.57590603971096
COL7A1.ENST00000681320.113	215.85307541335737
COL7A1.ENST00000681320.114	187.5388462707581
COL7A1.ENST00000681320.115	237.04506994584838
COL7A1.ENST00000681320.116	206.1378767635378
COL7A1.ENST00000681320.117	211.5840135198556
COL7A1.ENST00000681320.118	248.96153494404348
COL7A1.ENST00000681320.119	147.97326263537906
COL7A1.ENST00000681320.12	216.0481428519855
COL7A1.ENST00000681320.13	162.86583344223834
COL7A1.ENST00000681320.14	195.34124359025276
COL7A1.ENST00000681320.15	234.8771985559566
COL7A1.ENST00000681320.16	160.80143143682312
COL7A1.ENST00000681320.17	222.44589389530685
COL7A1.ENST00000681320.18	209.06875615523458
COL7A1.ENST00000681320.19	302.6740505415162
COL7A1.ENST00000681320.2	81.24638990613722
COL7A1.ENST00000681320.20	254.68019634476533
COL7A1.ENST00000681320.21	188.3288305830324
COL7A1.ENST00000681320.22	133.95472530505418
COL7A1.ENST00000681320.23	191.1323751227435
COL7A1.ENST00000681320.24	170.61405224368235
COL7A1.ENST00000681320.25	129.70257750541515
COL7A1.ENST00000681320.26	190.66679560469325
COL7A1.ENST00000681320.27	243.48032986101077
COL7A1.ENST00000681320.28	296.5054781155235
COL7A1.ENST00000681320.29	245.81315111010818
COL7A1.ENST00000681320.3	202.4247192184117
COL7A1.ENST00000681320.30	246.07421548194958
COL7A1.ENST00000681320.31	295.24573351805054
COL7A1.ENST00000681320.32	225.8750145397115
COL7A1.ENST00000681320.33	176.75451263537903
COL7A1.ENST00000681320.34	287.2322846877255
COL7A1.ENST00000681320.35	246.47101598916967
COL7A1.ENST00000681320.36	202.70735239891707
COL7A1.ENST00000681320.37	124.07306952527068
COL7A1.ENST00000681320.38	240.4963204675091
COL7A1.ENST00000681320.39	204.6082351407942
COL7A1.ENST00000681320.4	256.3896305902527
COL7A1.ENST00000681320.40	194.36473738086647
COL7A1.ENST00000681320.41	224.76470048555944
COL7A1.ENST00000681320.42	186.03073750902496
COL7A1.ENST00000681320.43	141.47206270397123
COL7A1.ENST00000681320.44	149.6611139747293
COL7A1.ENST00000681320.45	123.78843945306852
COL7A1.ENST00000681320.46	155.20453841335757
COL7A1.ENST00000681320.47	177.1998968628158
COL7A1.ENST00000681320.48	184.28880866425993
COL7A1.ENST00000681320.49	238.70002043321313
COL7A1.ENST00000681320.5	176.2556577779785
COL7A1.ENST00000681320.50	275.95098818592044
COL7A1.ENST00000681320.51	195.18947912093867
COL7A1.ENST00000681320.52	204.72763989169684
COL7A1.ENST00000681320.53	245.6146467256317
COL7A1.ENST00000681320.54	168.54135215703968
COL7A1.ENST00000681320.55	154.30744394223836
COL7A1.ENST00000681320.56	118.74302595306837
COL7A1.ENST00000681320.57	137.1183004837545
COL7A1.ENST00000681320.58	143.21828705776184
COL7A1.ENST00000681320.59	160.16080776173277
COL7A1.ENST00000681320.6	194.84766910830325
COL7A1.ENST00000681320.60	179.57648271119123
COL7A1.ENST00000681320.61	223.33847345667866
COL7A1.ENST00000681320.62	178.67752707581252
COL7A1.ENST00000681320.63	101.26369264259937
COL7A1.ENST00000681320.64	94.52267962274377
COL7A1.ENST00000681320.65	149.4091319404335
COL7A1.ENST00000681320.66	175.0678700577618
COL7A1.ENST00000681320.67	198.8628674783395
COL7A1.ENST00000681320.68	135.34913545487362
COL7A1.ENST00000681320.69	163.90242394043315
COL7A1.ENST00000681320.7	180.92222763357415
COL7A1.ENST00000681320.70	145.11108818050548
COL7A1.ENST00000681320.71	137.03114677797828
COL7A1.ENST00000681320.72	251.5836513754513
COL7A1.ENST00000681320.73	207.05662248555944
COL7A1.ENST00000681320.74	169.12885379061385
COL7A1.ENST00000681320.75	369.00752964620943
COL7A1.ENST00000681320.76	244.87713986281577
COL7A1.ENST00000681320.77	280.64135166245535
COL7A1.ENST00000681320.78	279.69121266786993
